variables="k","x","y","vx","vy","pressure"
zone i=8064 j=1
0	2.7125e-02	1.5638e-01	4.5344e-02	3.1898e-02	7.3757e+02
1	2.5766e-04	1.7838e-01	4.1341e-03	-7.7559e-02	6.5073e+02
2	5.8339e-02	1.2879e-01	3.2842e-02	1.0261e-01	1.0199e+03
3	9.6623e-02	1.7804e-01	2.9919e-01	-5.3391e-02	5.2448e+02
4	7.3763e-02	9.9736e-02	4.4273e-02	-3.7170e-02	1.2914e+03
5	8.0236e-02	1.7135e-01	2.5640e-01	-3.3074e-02	6.0119e+02
6	1.1069e-01	1.8889e-01	2.2054e-01	-1.3300e-01	4.2315e+02
7	1.0590e-01	2.2005e-01	3.5586e-01	-1.0903e-01	-1.6674e+02
8	-4.9586e-04	2.0685e-01	3.3867e-02	-1.4156e-01	4.0650e+02
9	5.5174e-02	2.3080e-01	1.3004e-01	-1.6915e-01	0.0000e+00
10	1.3159e-01	1.3664e-01	1.2585e-01	-1.2631e-01	9.9140e+02
11	2.5656e-02	2.1439e-01	1.7940e-01	-7.0650e-02	1.6811e+02
12	8.1991e-02	2.2414e-01	3.1637e-01	-6.3510e-02	-2.8784e+02
13	2.6829e-01	2.1454e-01	4.3252e-01	-8.9597e-02	2.5483e+02
14	4.5933e-02	2.0261e-01	1.3320e-01	-1.4728e-01	3.9351e+02
15	9.6815e-02	2.1118e-01	2.2312e-01	-1.8439e-01	3.4596e+02
16	1.5216e-01	2.1159e-01	4.9251e-01	-2.9147e-01	1.6273e+02
17	2.2617e-01	2.0624e-01	4.9166e-01	-1.0366e-01	2.9163e+02
18	1.8758e-01	2.1130e-01	4.6233e-01	-2.0895e-01	3.4861e+02
19	1.7555e-02	2.2330e-01	3.2576e-02	-1.6621e-01	6.8387e+01
20	1.3656e-01	2.1659e-01	3.9697e-01	-2.8230e-01	0.0000e+00
21	1.5742e-02	2.2220e-01	2.6607e-02	-1.5438e-01	5.7983e+01
22	9.6733e-02	1.3139e-01	1.2434e-01	-2.6113e-02	9.9052e+02
23	1.7944e-01	1.5290e-01	1.3933e-01	-1.6367e-01	8.4507e+02
24	2.3420e-01	2.0912e-01	3.9604e-01	-7.9269e-02	3.3438e+02
25	-8.1496e-05	2.2156e-01	9.3970e-02	-1.6177e-01	0.0000e+00
26	1.4213e-01	9.7161e-02	6.5566e-02	-9.4657e-02	1.3627e+03
27	1.6878e-01	2.1369e-01	4.7507e-01	-1.8933e-01	6.7970e+01
28	2.7810e-01	2.2573e-01	4.4433e-01	-1.2019e-01	0.0000e+00
29	2.5548e-01	1.9432e-01	2.8513e-01	-4.0054e-02	4.5837e+02
30	-2.5082e-04	2.1954e-01	3.7154e-01	-6.4431e-02	0.0000e+00
31	1.8196e-01	1.3791e-01	1.3967e-01	-1.8719e-01	8.7987e+02
32	3.5817e-01	1.9664e-01	4.7666e-01	-1.6937e-01	3.5315e+02
33	3.2728e-01	2.1863e-01	4.0125e-01	-1.1688e-01	-2.7729e+01
34	3.6806e-01	1.9035e-01	3.5045e-01	-1.5807e-01	4.9890e+02
35	3.3087e-01	2.0567e-01	3.8572e-01	-1.9090e-01	3.3991e+02
36	3.4213e-01	1.9909e-01	4.0228e-01	-2.1916e-01	3.8164e+02
37	2.5804e-01	1.9472e-01	4.0245e-01	-1.4941e-01	2.6436e+02
38	3.8576e-01	1.4775e-01	3.1650e-01	-1.3333e-01	8.8002e+02
39	4.4975e-01	2.1630e-01	4.4752e-01	-1.2911e-01	4.7942e+01
40	4.1206e-01	2.1328e-01	3.7365e-01	-1.4087e-01	9.0704e+01
41	2.7444e-01	1.8254e-01	2.0502e-01	-1.3816e-01	5.5951e+02
42	2.3541e-01	1.3815e-01	1.4050e-01	-1.3758e-01	9.5110e+02
43	3.0266e-01	2.0743e-01	3.7401e-01	-1.3590e-01	3.4619e+02
44	3.3612e-01	1.6376e-01	1.6704e-01	-5.5148e-02	7.8877e+02
45	3.8214e-01	1.7812e-01	2.9561e-01	-9.4435e-02	5.9932e+02
46	2.2775e-01	1.5957e-01	1.7714e-01	-1.3267e-01	7.1437e+02
47	3.6432e-01	2.1653e-01	4.3484e-01	-1.4782e-01	6.9719e+01
48	3.9756e-01	2.0848e-01	4.0193e-01	-1.3165e-01	1.2692e+02
49	5.2515e-01	2.1162e-01	4.8536e-01	-2.0146e-01	4.8680e+01
50	5.2589e-01	2.1175e-01	5.3504e-01	-2.1152e-01	8.8520e+01
51	3.4942e-01	1.7291e-01	4.2993e-01	-1.2575e-01	6.0527e+02
52	2.6542e-01	1.4350e-01	2.0964e-01	-1.1352e-01	8.6293e+02
53	5.5442e-01	2.1491e-01	4.2626e-01	-1.5175e-01	5.2838e+01
54	3.7221e-01	1.6479e-01	4.5495e-01	-1.8809e-01	7.3424e+02
55	3.7341e-01	1.9637e-01	4.7361e-01	-2.0852e-01	3.4474e+02
