variables="k","x","y","vx","vy","pressure"
zone i=8064 j=1
0	1.1787e-01	2.9550e-01	1.5909e-01	2.2002e-01	1.4270e+03
1	5.0349e-02	3.4407e-01	1.1493e-01	5.3631e-01	1.7944e+03
2	1.1782e-01	2.0438e-01	-3.4898e-02	1.0026e-01	1.8827e+03
3	1.3240e-01	1.0599e-02	-2.3430e-01	-3.6854e-02	3.3101e+03
4	2.3079e-02	2.4285e-01	3.6847e-01	5.7308e-01	2.3671e+03
5	1.5360e-01	9.1529e-02	-1.8103e-01	1.0285e-01	3.1822e+03
6	4.4447e-02	2.9157e-01	4.2256e-01	8.9387e-02	2.7463e+03
7	2.3744e-01	2.5361e-01	-3.4028e-01	2.5202e-01	9.5574e+02
8	-9.3458e-04	5.8150e-02	3.7811e-02	1.6010e-01	3.1495e+03
9	2.0977e-01	1.2863e-01	-3.7218e-01	1.6127e-01	2.4891e+03
10	1.2105e-01	2.1951e-01	-2.8029e-01	1.7195e-01	1.8020e+03
11	6.5871e-02	2.5263e-01	-1.8736e-01	4.5661e-01	2.4816e+03
12	2.7034e-01	1.7507e-01	-1.8214e-01	-1.5826e-02	2.0245e+03
13	2.8233e-01	1.5563e-01	-4.1072e-01	1.1710e-01	2.1504e+03
14	1.8242e-01	3.4451e-02	-1.4028e-01	-5.5456e-02	3.2229e+03
15	2.3599e-02	3.2836e-01	-1.0014e-01	-4.8599e-02	1.5612e+03
16	1.9861e-01	2.7820e-01	-2.8527e-01	-7.7963e-03	9.6195e+02
17	2.8243e-01	2.0528e-02	-8.9021e-02	-9.0820e-03	3.2526e+03
18	2.0307e-01	3.4665e-01	-1.4024e-01	2.9987e-01	-2.3968e+01
19	1.1115e-01	2.3895e-01	-1.9938e-01	3.4657e-01	1.6954e+03
20	4.0977e-02	4.1154e-01	-3.9599e-01	6.3312e-01	7.6461e+02
21	8.2612e-03	3.9709e-01	3.2902e-01	4.4755e-01	2.0518e+03
22	1.5455e-01	7.1945e-02	-1.5698e-01	1.6945e-02	3.0519e+03
23	2.3502e-01	1.7710e-01	-1.5039e-01	2.6413e-02	2.1393e+03
24	2.7630e-01	5.4017e-02	-3.1679e-01	-8.6591e-03	3.0405e+03
25	-2.8130e-04	2.0120e-01	9.5010e-02	1.2170e-01	2.2280e+03
26	1.2203e-01	1.8659e-01	-3.2901e-01	2.2456e-01	2.3501e+03
27	1.8842e-01	1.8710e-01	-3.6436e-01	-5.3889e-02	2.0916e+03
28	3.0394e-01	2.7209e-01	-1.7812e-01	6.1723e-04	9.0598e+02
29	7.4062e-02	4.1067e-01	-4.2941e-01	-1.2542e-03	1.7490e+03
30	-4.3154e-04	1.0592e-01	3.7254e-01	1.4633e-01	2.7778e+03
31	1.0291e-01	1.4684e-01	-2.6783e-01	8.5045e-02	2.4648e+03
32	1.0551e-01	2.9705e-01	-1.7992e-01	7.4360e-01	7.5374e+02
33	2.5134e-01	1.7845e-01	-9.8944e-02	-5.8359e-02	2.0000e+03
34	6.7010e-02	5.4149e-01	7.4453e-01	9.4619e-01	0.0000e+00
35	2.1301e-01	3.7249e-01	-2.1377e-01	1.8572e-01	1.8649e+01
36	1.2619e-01	4.0943e-01	-4.9433e-01	-4.7968e-02	0.0000e+00
37	2.9436e-01	2.7848e-01	-1.0143e-01	9.9667e-02	6.6503e+02
38	3.5543e-01	2.0659e-01	-1.4371e-01	1.6499e-01	9.6921e+02
39	7.7694e-02	4.3082e-01	-2.1573e-01	2.0649e-01	-1.3440e+01
40	2.0943e-01	3.6386e-01	-2.5293e-01	8.5534e-02	2.2042e+02
41	2.0494e-01	9.4327e-02	-2.8627e-01	1.5800e-01	2.8192e+03
42	1.1527e-01	6.0761e-02	-2.8499e-01	-5.4697e-02	3.1626e+03
43	2.8274e-01	9.7916e-02	-1.8508e-01	1.6126e-01	2.8547e+03
44	1.5508e-01	3.3394e-01	-2.5640e-01	1.9452e-01	3.7746e+02
45	3.5308e-01	3.0233e-01	6.3355e-02	1.2186e-01	1.1068e+02
46	7.6158e-02	3.4508e-01	-5.6790e-01	5.4580e-01	1.0164e+03
47	3.3305e-02	2.5359e-01	3.1266e-01	4.8151e-01	2.4806e+03
48	1.4327e-02	3.2527e-01	2.2611e-01	5.2112e-01	1.7149e+03
49	2.4351e-03	5.1305e-01	-5.3084e-01	5.6536e-01	0.0000e+00
50	8.3558e-01	6.0313e-01	-2.6302e-01	-1.4303e+00	0.0000e+00
51	3.9096e-02	3.1655e-01	3.0129e-01	2.4398e-01	2.2292e+03
52	2.1523e-01	1.9796e-01	-2.6390e-01	1.5274e-01	1.7624e+03
53	6.4671e-02	1.8570e-01	-1.2979e-01	2.6173e-01	2.2750e+03
54	2.3880e-01	2.5281e-01	-5.1316e-02	3.4154e-01	9.2064e+02
55	3.6833e-01	3.4639e-01	-1.0104e-01	2.9405e-01	0.0000e+00
56	2.8656e-01	2.9682e-02	1.4534e-02	1.3273e-01	3.2635e+03
57	1.8717e-01	3.4961e-01	-2.9624e-01	9.8635e-02	3.6874e+02
58	5.9086e-01	4.5664e-02	-5.4027e-01	2.7460e-01	2.0711e+03
59	9.6781e-02	4.2460e-01	-6.4857e-02	5.6135e-01	0.0000e+00
60	2.1518e-01	4.6066e-01	-1.0887e+00	-1.6312e+00	0.0000e+00
61	3.7927e-02	5.7479e-01	9.4557e-01	1.1767e+00	0.0000e+00
62	4.3017e-01	1.1771e-01	-9.7326e-01	5.0660e-01	1.7800e+03
63	7.5583e-01	8.7138e-02	-1.0269e+00	-1.2734e-01	3.9140e+02
64	2.4032e-02	-3.2139e-03	1.9785e-01	9.8680e-03	3.1376e+03
65	-1.9599e-03	1.8032e-02	-1.1074e-01	2.2383e-01	2.7828e+03
66	1.6946e-03	-2.2297e-03	3.2783e-01	1.6783e-01	3.7962e+03
67	1.4845e-01	2.3196e-01	-4.0969e-01	-1.4248e-01	1.8920e+03
68	3.1917e-03	2.4500e-01	1.4586e-01	-5.1359e-02	2.7016e+03
69	1.3054e-01	1.8684e-01	-2.7816e-01	5.2687e-02	2.3896e+03
70	3.6304e-02	1.7661e-01	-2.7868e-01	2.1328e-01	2.1936e+03
71	1.9420e-01	1.0187e-01	-1.4260e-01	1.5142e-01	2.7806e+03
72	1.8268e-01	1.6956e-01	-1.6234e-01	-5.8576e-02	2.0588e+03
73	6.1813e-02	3.7164e-02	6.8983e-02	-9.6795e-02	2.9986e+03
74	5.2886e-02	5.0661e-01	2.1295e-01	5.1144e-01	0.0000e+00
75	2.1804e-01	3.4442e-01	5.4078e-02	9.6296e-02	3.3248e+02
76	1.7611e-01	3.1473e-02	-1.0135e-01	1.1157e-01	3.1128e+03
77	1.9162e-01	3.1987e-01	-3.9779e-01	3.8100e-01	-3.0666e+02
78	1.8337e-01	3.0427e-01	-5.4637e-01	3.4254e-01	7.5135e+02
79	2.1225e-01	2.1617e-01	-4.3490e-01	2.2625e-01	1.5907e+03
80	3.5006e-02	4.0432e-01	-1.4244e-01	4.6701e-01	1.1324e+03
81	1.6591e-01	1.9485e-02	6.0723e-02	1.0082e-01	3.3869e+03
82	1.7109e-01	3.0244e-01	-3.8343e-01	2.6544e-01	6.8192e+02
83	3.0592e-01	3.4683e-01	-2.7251e-01	8.3278e-02	0.0000e+00
84	5.1909e-02	3.0635e-01	-5.6259e-01	1.7753e-01	2.4511e+03
85	2.1955e-01	3.8350e-01	4.3313e-03	1.7486e-01	0.0000e+00
86	2.0634e-01	2.1810e-01	-5.0183e-01	-4.1640e-02	1.9194e+03
87	1.8592e-01	1.9476e-01	-1.6865e-01	3.0019e-01	1.8783e+03
88	2.1924e-01	2.9562e-01	-3.4694e-01	2.0517e-01	7.9050e+02
89	3.3840e-01	1.0772e-01	-1.4145e-01	3.8707e-01	2.5608e+03
90	3.8868e-01	3.3150e-01	-5.1905e-02	-1.2918e-01	0.0000e+00
91	3.4430e-02	3.7375e-01	-3.8134e-01	4.2847e-01	1.5335e+03
92	8.8039e-02	3.0046e-01	2.4068e-02	3.4787e-01	2.5566e+03
93	6.6485e-02	3.2973e-01	-4.9034e-02	5.2061e-01	2.4801e+03
94	2.8990e-01	4.2317e-02	-2.5282e-01	-1.0687e-01	3.6034e+03
95	1.0810e-01	1.7825e-01	-1.3151e-02	2.2815e-01	2.1586e+03
96	2.3529e-01	3.6687e-01	-3.3918e-01	6.2468e-03	0.0000e+00
97	4.4758e-01	2.9440e-01	1.3150e-01	-5.8665e-02	2.0298e+03
98	2.5543e-01	1.6107e-01	-1.6820e-01	9.8182e-02	2.1984e+03
99	3.2521e-01	3.1233e-01	-2.6350e-01	2.4396e-01	3.0099e+02
100	1.9197e-02	4.6476e-01	1.6543e-01	7.3379e-01	-2.6831e+03
101	8.6599e-02	2.2256e-01	-3.5959e-01	2.3231e-01	2.1283e+03
102	3.2400e-01	3.5920e-01	-2.4041e-01	3.8361e-02	0.0000e+00
103	1.8212e-01	5.0594e-01	1.3230e+00	5.7966e-01	0.0000e+00
104	1.2826e-01	3.2873e-01	-5.2770e-01	1.4071e-01	5.4077e+02
105	1.9189e-01	3.4692e-01	-2.5168e-01	1.6264e-02	3.4342e+02
106	7.3400e-02	4.6080e-01	3.1902e-01	6.2215e-01	0.0000e+00
107	3.3574e-01	8.8117e-02	-1.3896e-01	1.1652e-01	2.7157e+03
108	1.1675e-01	3.9219e-01	-1.9823e-01	4.4451e-01	2.3622e+03
109	3.7015e-01	3.0792e-01	-2.5800e-02	1.9925e-01	-1.5694e+03
110	1.7761e-01	5.1011e-01	8.2426e-01	9.4185e-01	0.0000e+00
111	2.8948e-01	8.4434e-02	-2.9711e-01	-5.8967e-02	2.9294e+03
112	5.7458e-02	4.6065e-01	2.1374e-01	1.0581e+00	-6.1655e+01
113	2.6098e-01	2.2542e-01	-5.0905e-01	1.6252e-01	1.3463e+03
114	6.5508e-02	4.2431e-01	-2.5972e-01	6.1344e-01	-5.4023e+01
115	2.4846e-01	8.5913e-01	1.9602e+00	2.9798e+00	0.0000e+00
116	4.2304e-02	4.5904e-01	4.0923e-02	9.8885e-01	-7.9099e+02
117	2.4458e-01	3.8792e-01	-2.0804e-01	5.6595e-02	0.0000e+00
118	4.7577e-01	1.6526e-01	-6.1724e-01	-6.1249e-01	4.2210e+02
119	4.3741e-02	5.0644e-01	-2.6185e-01	5.8882e-01	0.0000e+00
120	4.5649e-01	2.7673e-01	2.5837e-01	-3.4481e-01	-1.8080e+02
121	8.8527e-02	3.8352e-01	1.1831e-02	3.1438e-01	1.3313e+03
122	4.6742e-02	3.6636e-01	-9.9259e-02	2.8288e-01	1.3818e+03
123	5.3087e-02	4.6062e-01	7.8907e-01	1.0516e+00	5.3780e+02
124	2.1819e-01	2.3669e-01	-2.0867e-02	1.7232e-02	1.6543e+03
