variables="k","x","y","vx","vy","pressure"
zone i=8064 j=1
0	3.3655e-02	1.1167e-01	-3.6571e-02	-1.4026e-01	3.8009e+02
1	2.4329e-02	1.2535e-01	-3.6877e-01	7.2302e-02	0.0000e+00
2	3.0689e-01	9.8789e-02	1.2778e-01	1.8672e-01	1.7633e+03
3	3.3552e-01	5.4690e-02	2.5307e-01	-1.9831e-01	3.3302e+03
4	1.4466e-01	8.5478e-02	6.0319e-02	-1.3494e-01	-1.1928e+02
5	3.1581e-01	8.4407e-02	2.5955e-01	1.0251e-01	2.1065e+03
6	4.9356e-01	1.1607e-01	2.6013e-01	4.9584e-02	5.1719e+02
7	5.2706e-01	1.1857e-01	1.9942e-01	2.4098e-01	1.4897e+03
8	-5.6213e-04	8.8397e-02	3.4606e-02	1.9535e-01	7.1990e+02
9	3.8165e-01	8.2137e-02	6.1826e-02	-1.0211e-01	6.5702e+02
10	2.8226e-01	7.6023e-02	2.5547e-02	1.0096e-01	-3.1860e+01
11	3.0884e-01	1.0655e-01	-2.9502e-02	-1.5737e-01	7.0225e+02
12	4.8469e-01	1.1644e-01	1.8983e-01	1.5491e-02	4.8774e+02
13	7.3795e-01	1.2715e-01	-2.1686e-01	1.4046e-01	0.0000e+00
14	3.3982e-01	8.3958e-02	3.7336e-01	2.0569e-01	-2.3232e+03
15	5.2104e-01	1.1485e-01	1.7493e-01	1.3599e-01	1.1813e+03
16	6.1728e-01	1.1174e-01	-3.2684e-01	2.9574e-01	1.9325e+03
17	6.1413e-01	5.1190e-02	1.4226e-01	1.4396e-01	2.2658e+03
18	6.8340e-01	1.3025e-01	-7.9537e-02	9.8589e-01	0.0000e+00
19	1.4583e-01	1.1267e-01	2.2082e-01	-1.4318e-01	0.0000e+00
20	6.2020e-01	8.8477e-02	2.9149e-02	7.4743e-02	4.5268e+03
21	8.2828e-02	1.2646e-01	2.1772e-03	7.3503e-03	0.0000e+00
22	3.1709e-01	8.1827e-02	8.8988e-03	1.7431e-01	2.1806e+03
23	5.0303e-01	9.8872e-02	1.2137e-01	5.3505e-02	1.2082e+03
24	7.4687e-01	1.1987e-01	3.9345e-01	-2.9858e-01	-5.6807e+03
25	-6.4726e-05	9.6323e-02	9.4623e-02	-5.7441e-02	3.1945e+02
26	2.1814e-01	1.1464e-01	1.9874e-01	-3.7481e-02	3.9718e+02
27	6.4111e-01	1.2838e-01	3.5498e-01	4.4178e-01	2.0090e+03
28	7.7115e-01	1.1949e-01	-3.9599e-01	3.3578e-01	5.1459e+03
29	7.2119e-01	1.0090e-01	-4.1117e-02	9.4591e-01	-7.3823e+03
30	-2.2762e-04	1.0871e-01	3.7189e-01	6.2111e-02	2.5738e+02
31	2.7766e-01	4.4773e-02	-2.8490e-02	-2.0978e-01	2.8608e+03
32	8.5394e-01	1.2475e-01	-1.3523e-01	1.4529e-01	0.0000e+00
33	6.5511e-01	8.9321e-02	-7.0318e-02	-1.0497e-01	2.3016e+03
34	7.7257e-01	9.1586e-02	-8.8455e-03	3.1347e-01	-1.0426e+03
35	7.9515e-01	7.5192e-02	3.7949e-02	1.4669e-01	2.5805e+02
36	8.3206e-01	1.4638e-01	5.5775e-01	7.6632e-01	0.0000e+00
37	6.5241e-01	1.1051e-01	-6.1400e-02	5.2592e-01	-5.4567e+02
38	7.4111e-01	6.1195e-02	2.4521e-01	-9.6435e-02	-9.1474e+02
39	1.0348e+00	1.0832e-01	-1.7624e-01	8.3706e-01	1.0917e+03
40	9.8938e-01	1.1127e-01	-5.6457e-01	-5.4232e-01	2.6674e+03
41	5.3671e-01	1.0150e-01	1.1632e-01	1.4511e-01	3.2940e+03
42	4.1212e-01	8.3218e-02	1.0563e-01	4.7397e-02	4.4208e+02
